country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","17-01-2025 18:00:00",28.699793,77.165453,SO2,1,26,13
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","17-01-2025 18:00:00",23.107969,72.574648,PM10,43,213,103
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","17-01-2025 18:00:00",23.107969,72.574648,NO2,22,98,35
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","17-01-2025 18:00:00",23.020509,72.579261,SO2,10,22,13
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","17-01-2025 18:00:00",23.020509,72.579261,CO,2,57,13
India,Delhi,Delhi,"DTU, Delhi - CPCB","17-01-2025 18:00:00",28.7500499,77.1112615,SO2,70,75,72
India,Delhi,Delhi,"DTU, Delhi - CPCB","17-01-2025 18:00:00",28.7500499,77.1112615,OZONE,32,43,34
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","17-01-2025 18:00:00",28.498571,77.264840,PM10,117,465,218
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","17-01-2025 18:00:00",28.60909,77.0325413,OZONE,11,23,19
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","17-01-2025 18:00:00",28.570173,76.933762,NH3,8,12,10
India,Delhi,Delhi,"Narela, Delhi - DPCC","17-01-2025 18:00:00",28.822836,77.101981,SO2,13,18,14
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","17-01-2025 18:00:00",28.6811736,77.3025234,NO2,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","17-01-2025 18:00:00",28.6811736,77.3025234,SO2,NA,NA,NA
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","17-01-2025 18:00:00",22.969611,72.643500,CO,19,29,21
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","17-01-2025 18:00:00",22.969611,72.643500,OZONE,29,30,30
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","17-01-2025 18:00:00",28.593883,76.270653,SO2,9,16,13
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","17-01-2025 18:00:00",28.593883,76.270653,OZONE,14,18,16
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","17-01-2025 18:00:00",28.39072,77.30059,PM2.5,55,326,186
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","17-01-2025 18:00:00",28.39072,77.30059,NH3,5,11,6
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","17-01-2025 18:00:00",28.39072,77.30059,CO,40,112,44
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","17-01-2025 18:00:00",28.376058,77.315741,PM10,87,455,198
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","17-01-2025 18:00:00",28.376058,77.315741,OZONE,20,21,20
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","17-01-2025 18:00:00",28.4417,77.3217,PM10,109,152,133
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","17-01-2025 18:00:00",12.951913,77.539784,NO2,14,16,15
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","17-01-2025 18:00:00",12.951913,77.539784,NH3,1,1,1
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","17-01-2025 18:00:00",12.951913,77.539784,OZONE,26,65,45
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","17-01-2025 18:00:00",12.9756843,77.5660749,PM10,79,115,100
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","17-01-2025 18:00:00",12.9756843,77.5660749,NO2,28,36,33
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","17-01-2025 18:00:00",13.029152,77.585901,PM2.5,69,182,117
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","17-01-2025 18:00:00",12.938539,77.590100,NH3,1,2,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","17-01-2025 18:00:00",12.938539,77.590100,SO2,10,25,16
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","17-01-2025 18:00:00",12.938539,77.590100,CO,18,49,24
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","17-01-2025 18:00:00",12.920984,77.584908,PM10,78,144,104
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","17-01-2025 18:00:00",23.80569,86.44268,OZONE,11,23,18
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","17-01-2025 18:00:00",23.707909,86.414670,NO2,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","17-01-2025 18:00:00",23.707909,86.414670,CO,20,48,25
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","17-01-2025 18:00:00",16.172806,75.659694,PM10,45,46,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","17-01-2025 18:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","17-01-2025 18:00:00",16.172806,75.659694,SO2,7,7,7
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","17-01-2025 18:00:00",12.9135218,77.5950804,NH3,3,4,4
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","17-01-2025 18:00:00",12.9135218,77.5950804,CO,21,28,26
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","17-01-2025 18:00:00",12.9135218,77.5950804,OZONE,22,24,23
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","17-01-2025 18:00:00",23.016834,72.625775,NH3,2,4,2
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","17-01-2025 18:00:00",23.016834,72.625775,OZONE,8,88,72
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","17-01-2025 18:00:00",23.041137,72.456691,NO2,4,6,5
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","17-01-2025 18:00:00",23.023389,72.515201,PM2.5,35,101,62
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","17-01-2025 18:00:00",23.023389,72.515201,SO2,3,125,32
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","17-01-2025 18:00:00",23.076793,72.627874,PM10,12,358,106
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","17-01-2025 18:00:00",23.076793,72.627874,NH3,6,10,8
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","17-01-2025 18:00:00",23.076793,72.627874,CO,8,30,16
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","17-01-2025 18:00:00",28.422681,77.148944,NO2,6,25,14
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","17-01-2025 18:00:00",28.4227,77.0667,OZONE,10,46,40
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","17-01-2025 18:00:00",28.4275,77.1465,NO2,3,9,5
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","17-01-2025 18:00:00",28.4275,77.1465,NH3,8,17,9
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","17-01-2025 18:00:00",28.4501238,77.0263051,CO,102,140,115
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","17-01-2025 18:00:00",28.3153,76.9143,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","17-01-2025 18:00:00",23.043070,72.562968,SO2,6,28,9
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","17-01-2025 18:00:00",21.613267,73.010555,PM10,68,102,82
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","17-01-2025 18:00:00",21.613267,73.010555,SO2,47,48,48
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","17-01-2025 18:00:00",23.163798,72.677768,SO2,2,4,3
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","17-01-2025 18:00:00",23.163798,72.677768,OZONE,9,25,22
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","17-01-2025 18:00:00",23.243639,72.68994,SO2,3,4,3
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","17-01-2025 18:00:00",28.3153,76.9143,OZONE,15,16,16
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","17-01-2025 18:00:00",30.7057778,76.8531805555555,CO,20,27,25
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","17-01-2025 18:00:00",30.943887,76.801991,OZONE,5,59,42
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","17-01-2025 18:00:00",34.066206,74.819820,OZONE,2,2,2
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","17-01-2025 18:00:00",13.003872,77.664217,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","17-01-2025 18:00:00",13.003872,77.664217,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","17-01-2025 18:00:00",13.0270199,77.494094,NO2,13,20,17
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","17-01-2025 18:00:00",13.0270199,77.494094,NH3,2,3,3
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","17-01-2025 18:00:00",13.0270199,77.494094,CO,4,74,44
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","17-01-2025 18:00:00",12.921418,77.502466,PM2.5,64,65,64
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","17-01-2025 18:00:00",23.221714,72.654328,NO2,22,24,24
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","17-01-2025 18:00:00",23.221714,72.654328,NH3,5,6,5
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","17-01-2025 18:00:00",23.221714,72.654328,SO2,2,4,3
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","17-01-2025 18:00:00",20.362421,72.918013,NH3,10,10,10
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","17-01-2025 18:00:00",20.362421,72.918013,SO2,22,57,42
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","17-01-2025 18:00:00",20.362421,72.918013,OZONE,2,2,2
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","17-01-2025 18:00:00",13.428828,77.731418,NH3,1,1,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","17-01-2025 18:00:00",13.428828,77.731418,SO2,8,13,11
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","17-01-2025 18:00:00",13.328028,75.797056,NO2,13,22,18
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","17-01-2025 18:00:00",13.328028,75.797056,CO,8,59,23
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","17-01-2025 18:00:00",14.475800,75.905200,PM10,66,105,87
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","17-01-2025 18:00:00",14.475800,75.905200,OZONE,19,20,19
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","17-01-2025 18:00:00",15.459706,75.008381,NO2,20,25,21
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","17-01-2025 18:00:00",15.459706,75.008381,NH3,4,6,5
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","17-01-2025 18:00:00",15.411456,75.638133,PM10,42,60,49
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","17-01-2025 18:00:00",11.875000,75.373200,NO2,13,14,13
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","17-01-2025 18:00:00",8.8787,76.6073,NO2,8,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","17-01-2025 18:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","17-01-2025 18:00:00",8.563700,76.886500,PM10,61,67,64
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","17-01-2025 18:00:00",8.563700,76.886500,SO2,2,16,7
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","17-01-2025 18:00:00",8.5149093,76.9435879,PM10,43,94,58
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","17-01-2025 18:00:00",10.532400,76.215900,PM10,44,57,52
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","17-01-2025 18:00:00",17.321993,76.822628,OZONE,28,71,66
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","17-01-2025 18:00:00",17.336318,76.847397,PM10,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","17-01-2025 18:00:00",17.336318,76.847397,OZONE,4,46,31
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","17-01-2025 18:00:00",13.1276288,78.1570122,PM10,58,67,62
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","17-01-2025 18:00:00",13.1276288,78.1570122,NO2,7,10,8
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","17-01-2025 18:00:00",13.1276288,78.1570122,NH3,2,3,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","17-01-2025 18:00:00",15.347630,76.181767,OZONE,11,53,46
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","17-01-2025 18:00:00",22.9682591,76.064118,NO2,34,60,52
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","17-01-2025 18:00:00",26.203442,78.193251,NO2,14,58,22
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","17-01-2025 18:00:00",26.203442,78.193251,CO,28,111,36
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","17-01-2025 18:00:00",26.259242,78.216432,PM2.5,55,208,116
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","17-01-2025 18:00:00",26.259242,78.216432,NH3,5,8,6
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","17-01-2025 18:00:00",26.259242,78.216432,CO,32,96,83
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","17-01-2025 18:00:00",26.200388,78.147714,NO2,4,40,16
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","17-01-2025 18:00:00",10.532400,76.215900,NO2,9,11,10
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","17-01-2025 18:00:00",10.532400,76.215900,CO,14,31,24
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","17-01-2025 18:00:00",23.264759,77.381568,PM2.5,156,302,222
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","17-01-2025 18:00:00",23.264759,77.381568,NO2,17,36,26
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","17-01-2025 18:00:00",23.264759,77.381568,CO,18,48,34
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","17-01-2025 18:00:00",23.264759,77.381568,OZONE,36,83,64
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","17-01-2025 18:00:00",23.210494,77.425409,CO,10,24,18
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","17-01-2025 18:00:00",13.377516,77.099072,NO2,18,19,18
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","17-01-2025 18:00:00",13.377516,77.099072,SO2,7,13,8
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","17-01-2025 18:00:00",13.34194444,74.74694444,PM10,35,118,61
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","17-01-2025 18:00:00",16.802639,75.722694,PM2.5,30,38,37
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","17-01-2025 18:00:00",16.802639,75.722694,OZONE,14,17,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","17-01-2025 18:00:00",16.7602,77.1428,CO,16,40,26
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","17-01-2025 18:00:00",12.415911,75.735050,CO,4,20,13
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","17-01-2025 18:00:00",12.889250,74.853000,OZONE,24,24,24
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","17-01-2025 18:00:00",12.733409,77.298051,PM2.5,78,180,109
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","17-01-2025 18:00:00",12.733409,77.298051,SO2,19,25,22
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","17-01-2025 18:00:00",12.733409,77.298051,OZONE,20,90,82
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","17-01-2025 18:00:00",12.917348,77.622813,PM2.5,62,135,87
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","17-01-2025 18:00:00",12.917348,77.622813,PM10,78,147,107
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","17-01-2025 18:00:00",12.917348,77.622813,CO,7,47,28
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","17-01-2025 18:00:00",11.55358,76.55521,NH3,1,4,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","17-01-2025 18:00:00",11.55358,76.55521,CO,19,56,37
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","17-01-2025 18:00:00",13.008556,76.125258,NO2,10,18,12
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","17-01-2025 18:00:00",15.3714823,75.1160168,NH3,1,3,2
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","17-01-2025 18:00:00",17.321993,76.822628,NO2,12,13,13
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","17-01-2025 18:00:00",17.321993,76.822628,NH3,2,2,2
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","17-01-2025 18:00:00",19.16485,73.23409,NH3,2,6,4
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","17-01-2025 18:00:00",19.16485,73.23409,CO,6,46,18
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","17-01-2025 18:00:00",19.0243902,73.0406721,NH3,1,2,1
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","17-01-2025 18:00:00",19.0243902,73.0406721,OZONE,15,115,75
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","17-01-2025 18:00:00",19.309073,73.057223,NO2,20,34,26
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","17-01-2025 18:00:00",19.309073,73.057223,NH3,2,5,3
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","17-01-2025 18:00:00",19.309073,73.057223,SO2,3,19,11
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","17-01-2025 18:00:00",19.309073,73.057223,CO,14,32,21
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","17-01-2025 18:00:00",19.786089,72.757971,PM2.5,41,86,64
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","17-01-2025 18:00:00",19.786089,72.757971,PM10,72,109,95
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","17-01-2025 18:00:00",20.939198,77.765701,NO2,3,52,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","17-01-2025 18:00:00",20.939198,77.765701,SO2,9,73,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","17-01-2025 18:00:00",20.939198,77.765701,OZONE,17,51,42
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","17-01-2025 18:00:00",19.875620,75.387310,NO2,NA,NA,NA
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","17-01-2025 18:00:00",19.875620,75.387310,NH3,2,3,3
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","17-01-2025 18:00:00",19.875620,75.387310,CO,10,128,68
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","17-01-2025 18:00:00",19.863756,75.321188,PM10,101,154,124
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","17-01-2025 18:00:00",19.863756,75.321188,CO,21,53,28
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","17-01-2025 18:00:00",19.16485,73.23409,PM10,75,141,115
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","17-01-2025 18:00:00",22.7289,75.8076,CO,8,10,10
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","17-01-2025 18:00:00",22.7289,75.8076,OZONE,6,10,8
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","17-01-2025 18:00:00",22.4310,75.5213,PM10,113,172,145
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","17-01-2025 18:00:00",22.4310,75.5213,OZONE,26,48,39
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","17-01-2025 18:00:00",22.7524,75.8872,SO2,35,40,38
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","17-01-2025 18:00:00",22.7524,75.8872,OZONE,9,13,11
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","17-01-2025 18:00:00",22.7084,75.8815,SO2,26,34,29
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","17-01-2025 18:00:00",19.10122,74.73339,NO2,27,96,48
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","17-01-2025 18:00:00",20.719516,77.000253,PM2.5,57,161,90
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","17-01-2025 18:00:00",20.719516,77.000253,PM10,98,165,121
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","17-01-2025 18:00:00",20.9402359,77.7895248,PM2.5,42,83,66
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","17-01-2025 18:00:00",20.9402359,77.7895248,NO2,7,26,14
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","17-01-2025 18:00:00",23.838586,78.759431,SO2,1,12,9
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","17-01-2025 18:00:00",24.58434363,80.8549414,PM2.5,51,52,52
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","17-01-2025 18:00:00",24.58434363,80.8549414,NO2,4,4,4
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","17-01-2025 18:00:00",24.108970,82.645580,NH3,1,2,1
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","17-01-2025 18:00:00",22.76726,75.88710,PM10,38,44,41
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","17-01-2025 18:00:00",22.76726,75.88710,SO2,27,30,28
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","17-01-2025 18:00:00",23.142888,79.916147,PM2.5,67,132,90
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","17-01-2025 18:00:00",23.142888,79.916147,NO2,34,63,44
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","17-01-2025 18:00:00",23.142888,79.916147,CO,24,66,34
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","17-01-2025 18:00:00",19.962900,79.298714,OZONE,38,42,40
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","17-01-2025 18:00:00",19.9775302,79.2337086,SO2,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","17-01-2025 18:00:00",19.854616,75.905894,PM10,83,120,102
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","17-01-2025 18:00:00",19.854616,75.905894,NO2,8,26,19
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","17-01-2025 18:00:00",23.218135,79.957770,SO2,3,11,7
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","17-01-2025 18:00:00",24.2613009,80.7231783,SO2,NA,NA,NA
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","17-01-2025 18:00:00",22.624758,75.675238,PM10,151,231,179
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","17-01-2025 18:00:00",19.854616,75.905894,CO,12,22,16
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","17-01-2025 18:00:00",19.25292,73.142019,PM2.5,57,145,96
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","17-01-2025 18:00:00",19.192056,72.9585188,PM10,94,132,116
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","17-01-2025 18:00:00",19.047000,72.874600,PM2.5,87,180,144
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","17-01-2025 18:00:00",19.047000,72.874600,PM10,108,171,136
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","17-01-2025 18:00:00",19.047000,72.874600,SO2,38,47,42
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","17-01-2025 18:00:00",19.383200,72.820400,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","17-01-2025 18:00:00",19.383200,72.820400,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","17-01-2025 18:00:00",19.383200,72.820400,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","17-01-2025 18:00:00",19.10861,72.83622,PM2.5,52,95,76
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","17-01-2025 18:00:00",19.10861,72.83622,PM10,124,238,158
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","17-01-2025 18:00:00",19.10861,72.83622,NH3,2,2,2
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","17-01-2025 18:00:00",19.10861,72.83622,CO,22,22,22
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","17-01-2025 18:00:00",18.9936162,72.8128113,PM2.5,168,168,168
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","17-01-2025 18:00:00",19.19709,72.82204,PM2.5,126,225,192
